"","id","order","screen_name","name","name_label","description","descrip_label"
"471",171345502,2738,"FrankieGrazie6","Frankie Graziano","o","Torrington's Own. Reporter of News for @WNPR. UConn '11. Colleen’s Husband, Charlie and Annie’s Dad #GoNiners #LGM","o"
"472",111128175,4687,"HummaSaif","Dr Humma Saif","p","#CivilianSupremacy MBBS,MBA(Pak),MBA @OCUMSB FB https://www.facebook.com/FunPlatter-with-Dr-Humma-Saif-116285646884642/ IG https://www.instagram.com/funplatter/","u"
"473",1307788463572475904,3768,"JLesgards","Jean-François Lesgards","o","Researcher and scientific adviser in Chemistry and Biochemistry of Health. Inflammatory diseases and associations with nutritional and environmental factors.","p"
"474",3638215945,5387,"MirrorNow","Mirror Now","o","MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues.","g"
"475",48416851,3922,"rzgreenfield","Rebecca Greenfield","o","Gender, race and class in biz for @business // co-host of The Pay Check, Works For Me","o"
"476",4219475351,6022,"ExitEUbefree","ExitEU","o","""""""""It's the  E X O S O M E  stupid!""""""""","o"
"477",16675569,1246,"smh","The Sydney Morning Herald","g","Australia's leading news source. Independent. Always.","g"
"478",18021210,6774,"MichDeptofAg","MI Ag & Rural Dev","o","Michigan Department of Agriculture & Rural Development. We touch the lives of every MI consumer from the food you eat, the milk you drink & the gas in your car.","g"
"479",1025197435,11,"LeBobophobe","Banlieusard","o","","o"
"480",1334726259125841920,1097,"RISAI60617094","RIS AI","g","RIS AI is an artificial intelligence N research organization that aims to make AI accessible to everyone creating a better tomorrow by introducing intelligence.","g"
"481",422851074,748,"alex1967mitch","Colin the cockerel #KBF","o","Leeds united obsessed cockerel utube vlogger and keen golfer (in good weather) and become fascinated with American politics since the uk lockdown","o"
"482",422851074,748,"alex1967mitch","Colin the cockerel #KBF ??","o","Leeds united obsessed cockerel utube vlogger and keen golfer (in good weather) and become fascinated with American politics since the uk lockdown","o"
"483",738149822,5941,"vinayak_jain","Vinayak","o","Followed by PM Modi | Writer | Hardcore Nationalist | Generosity is Life | Finance & Investing Handle @wealth_wagon","o"
"484",140252240,4238,"cathmckenna","Catherine McKenna ????","o","Mom. Swimmer. Climate advocate. #OttawaCentre MP/Députée. Minister of Infrastructure & Communities/Ministre de l'Infrastructure + Collectivités she/her/elle","o"
"485",1654267909,6254,"ChrisCostaTV","Chris Costa","o","??Portland, ME ?? prev: @khou @kagsnews ?? ?? Washed up laxer MA born and raised?? @comugrad ?? Have a story to share? Email: chris.costa@newscentermaine.com","o"
"486",171606833,5924,"LindaFrum","Senator Linda Frum","o","Conservative Senator Canada ????","o"
"487",1194602384661630976,5258,"SAHPRA1","SAHPRA","o","SAHPRA is tasked with regulating (monitoring, evaluating, investigating, inspecting and registering) all health products and clinical trials in South Africa.","g"
"488",2405837416,4710,"nieddupierpaolo","Pierpo??????","o","conservatore,nazionalista,identitario.amo la musica anni '70,gli impressionisti,la moto.non sopporto il politically correct","f"
"489",948552699007684608,589,"StarMedCare","StarMed Healthcare","g","Based in Charlotte, North Carolina, StarMed Healthcare is an independently owned medical center, dedicated to the Queen City and the citizens of our state.","g"
"490",220626394,3263,"owainpj","Owain Powell-Jones","o","Intelligent Connection & Media","o"
"491",10878852,3063,"CBSDFW","CBSDFW","g","Breaking and local news from the staff of CBS 11 News in D/FW.","g"
"492",78567974,993,"tempoweb","IL TEMPO","o","Segui Il Tempo Quotidiano Indipendente?? 
Ultim'ora, notizie e video in un tweet","f"
"493",1135561178791514112,5385,"AllPourLaFrance","AlliancePourLa France","g","#AlliancePourLaFrance ???? pour remettre notre pays au centre de nos préoccupations #Marionvite ?? ?? @MarionMarechal","f"
"494",1258780727245709312,6335,"Lchaim__","L'chaim","o","le Fleur de mul","f"
"495",2704780730,7650,"jackie_parchem","Jackie Parchem, MD","p","Maternal-fetal medicine physician-scientist at @UTHealth & MD Anderson. Mom x 3. @berkeleyMCB @UCSF alum. Bay Area native. Views my own. #WomenInMedicine","p"
"496",2704780730,7650,"jackie_parchem","Jackie Parchem, MD","p","Maternal-fetal medicine physician, scientist @UTHealth & MD Anderson. Mom x 3. @berkeleyMCB @UCSF alum. Maternal health advocate. Views my own. #WomenInMedicine","p"
"497",124455872,7371,"CityOfBoston","City of Boston","g","Welcome to the City of Boston's official Twitter account. For non-emergency services call 311. For the latest public health updates visit https://t.co/L04V7p9AN5","g"
"498",14930580,2001,"medeabenjamin","Medea Benjamin","o","Cofounder of peace group CODEPINK. Author. Peace activist. Wannabe salsa dancer :)","o"
"499",1210190262,1065,"MDealBarlow","Monique Deal Barlow","o","","o"
"500",2572714386,2796,"martinacharb","Martina C","o","Peintre, auteure et résistante.
""""""""Maltraitance sanitaire""""""""
https://lirenligne.net/oeuvre-a-decouvrir/LiMGFZEkkUzy6/Maltraitance%20sanitaire.pdf","f"
"501",96646729,223,"alanfryermedia","Alan Fryer","o","Former journalist CBC/CTV National News. Montréal/Québec City/Ottawa/Moscow/Washington/W5. What's so hard about honesty, transparency & accountability?","o"
"502",96646729,223,"alanfryermedia","Alan Fryer","o","Former journalist CBC/CTV National News. Montréal/Québec City/Ottawa/Moscow/Washington/Toronto/W5. What's so hard about honesty, transparency & accountability?","o"
"503",17070113,231,"MayorOfLA","MayorOfLA","o","Official account for the 42nd Mayor of Los Angeles, Eric Garcetti. ??: http://LAMayor.org/Email ??: http://FB.com/MayorOfLA ??: http://Instagram.com/MayorOfLA","o"
"504",17448662,3358,"timesunion","Times Union","g","Getting to the heart of stories that matter to New York’s Capital Region, one tweet at a time.","g"
"505",15033673,5207,"LFPress","London Free Press","g","The London Free Press | News and analysis -- London, Southwestern Ontario and the world.","g"
"506",2563529892,3566,"HudsonCoView","Hudson County View","g","The Eye of the Community - Covering #Government and #Politics in #HudsonCounty 

thehudsoncountyview@gmail.com

Live & Uncut @JCHudsonMedia studio Thurs at 2","o"
"507",1556552568,5473,"robintosh_nunez","Robinson Nuñez","o","","o"
"508",1258962064976097280,3842,"Strauss4House","Michael","o","US House candidate for Pennsylvania’s 1st congressional district. Aiming to better serve Bucks and Montgomery county. #PA01","o"
"509",1009133766055473152,3795,"london4keeps","LadyGee","o","","o"
"510",167518667,3137,"ObsoleteDogma","Matt O'Brien","o","Writer in New York. Formerly the Washington Post & the Atlantic.","o"
"511",223871898,3091,"ridetarc","TARC","o","To deliver transportation services that enhance the Greater Louisville community.","o"
"512",827590777098346496,2063,"cunegonde1944","Pimprenelle de Marseille","o","Poissonnière au vieux Port
et sur Twitter aussi........Je cogne, donc j'essuie !","f"
"513",827590777098346496,2063,"cunegonde1944","Pimprenelle de Marseille","o","Poissonnière au vieux port le jour, 
Teckel de l'IHU toujours !","f"
"514",827590777098346496,2063,"cunegonde1944","Pimprenelle de Marseille","o","Poissonnière sur le vieux port le jour, 
Teckel de l'IHU toujours !","f"
"515",827590777098346496,2063,"cunegonde1944","Pimprenelle de Marseille","o","Poissonnière sur le vieux port le jour, 
Teckel de l'IHU toujours !

Abonnés Verrouillés, je demande la réciprocité et donc le déverrouillage de votre compte ..","f"
"516",1337647838,4701,"JacquiDelaney","Jacqui Budden","o","Formerly: ?? & ??. Currently: Political Staffer. Transplanted Newfie in Ottawa by way of Toronto.","o"
"517",1223279830302691328,6643,"LiraAmandine","Amandine","o","Tu as le droit de ne pas être d'accord avec mes idées. Ce que tu n'as pas le droit c'est de m'imposer tes idées. Ceci est valable aussi pour moi envers toi.","f"
"518",17588280,6256,"desmotscratie","[ Free Assange ] #1443","o","En toute circonstance savoir raison garder contre l'émotion ... tout contre.

Le doute méthodique est à la raison ce que l'inspire est à la respiration","f"
"519",4858576061,7043,"jihel1130","Jean-luc Charlier","o","Trump 19e President de la République des Etats Unis","f"
"520",816298918468259840,1055,"RepRoKhanna","Rep. Ro Khanna","o","Silicon Valley's #CA17. Creating jobs in areas left behind & tax credits for working class. Ending endless wars. No PAC $. Probably drinking coffee. he/him","g"
"521",127436315,4745,"JenniferRoseNYC","Hair by Jennifer-Rose NYC","o","Owner of @thefrohaus ????Habesha and ??????Hijabi, Master Hair Stylist, Master Colorist, Industry Table Shaker, Educator. Tips At Cashapp: $jenniferrosenyc","o"
"522",782013094042144768,4276,"alifeofinsanity","Robert Dunn????????????","o","retired biochemist,cyclist,#Resistance, ??Life long Dem .If you are not part of the solution then you are part of the problem??#wtpBLUE SE #Fresh??","p"
"523",782013094042144768,4276,"alifeofinsanity","Robert Dunn????????????","o","retired biochemist,cyclist,#Resistance, ??Life long Dem .If you are not part of the solution then you are part of the problem??#wtpBLUE SE #Fresh #OneV1 Z21??","p"
"524",1349326471479885824,1141,"rej_panta","Panta Rei ????????","f","giornalista, condanno il razzismo , le mie parole per i diritti, giro a destra, libertà di opinione e di parola sempre, politicamente scorretta., ??costituzione","f"
"525",718487389,7546,"SissiPatriote","UE= Machin IRREFORMABLE,c inscrit dans les traités","o","gastronomie????????????, culture? et laïcité, nature??????
#FREXIT #Asselineau????Souveraineté/identité. #Rougeyron, F.#Cousin etc. #StopDictatureSanitaire??","o"
"526",1272991379933802496,1105,"lodge_grey","between_two_worlds","o","one chants out between two worlds","o"
"527",875112528,29,"NPatnaikOdisha","Niranjan Patnaik","o","President, Odisha Pradesh Congress Committee, Ex Cabinet Minister","o"
"528",1566202044,5690,"keaux_","ko “that’s it” bragg.","o","northern southerner. reporter @19thnews. contributing editor @southerlymag. she/her/alumna: @spelmancollege + @columbiajourn. DMs open. big Leo energy.","o"
"529",1566202044,5690,"keaux_","ko “that’s it” bragg.","o","northern southerner. reporter @19thnews. contributing editor @southerlymag. ??@spelmancollege . DMs open. big Leo energy. 1913.","o"
"530",1566202044,5690,"keaux_","ko “that’s it” bragg.","o","northern southerner. soon: race&place editor @scalawagmag. contributing editor @southerlymag. previously: @19thnews. DMs open. big Leo energy. 1913. https://t.co/xfcUKDaZuN","o"
"531",1314281431703535616,5991,"FreeTheWolfVO","Fryda Wolff","o","Voice actor but it's not my whole personality. Not famous, just annoying. Twitter is the only social I use. Politics/COVID: @FWTFsHappening

https://t.co/mNq9579evo","o"
"532",1314281431703535616,5991,"FreeTheWolfVO","Fryda Wolff","o","Voice actor but it's not my whole personality. Twitter is the only social I use. Politics/COVID: @FWTFsHappening

https://t.co/6FOTHuX0va / https://t.co/gHgx7V6aAX","o"
"533",1314281431703535616,5991,"FreeTheWolfVO","Fryda Wolff is COVID vaccinated ??J&J","o","Voice actor but it's not my whole personality. Twitter is the only social I use. Politics/COVID: @FWTFsHappening

https://t.co/6FOTHuX0va / https://t.co/gHgx7V6aAX","o"
"534",1314281431703535616,5991,"FreeTheWolfVO","Fryda Wolff is juiced on J&J ??","o","Voice actor but it's not my whole personality. Twitter is the only social I use. Politics/COVID: @FWTFsHappening

https://t.co/6FOTHuX0va / https://t.co/gHgx7V6aAX","o"
"535",1215084977966190592,2260,"DelDanHelmer","Del. Dan Helmer","o","Official account for Delegate Dan Helmer
Virginia's House of Delegates, 40th District","o"
"536",987329808332984320,6850,"MyForeverTravel","My Forever Travel","o","For Healthy Life and Sane Mind!","o"
"537",4876204539,2901,"comcomSVT","ComCom Sartenais Valinco Taravo","o","Communauté de Communes du Sartenais-Valinco-Taravo (18 communes & 11.515 habitants). Nos compétences : eau, assainissement, déchets, tourisme...","f"
"538",3425187802,1464,"TkMelly","TkMel ????????","o","Love God, Family & the USA, Prolife, 2A, Anti-fake news, Followed By Many Awesome Patriots, #CCOT, IFBP, #GodBlessOurTroops","o"
"539",259930617,3626,"Piano_Joe","The Trump Squad ?????? ????????","o","NYPD ??(?? ????) Trump Conservative. Grandson/Son of a ?? Navy Seal. I follow ALL #MAGA Patriots that follow me. #BackTheBlue #WalkAway","o"
"540",17297668,1039,"larrybrilliant","Larry Brilliant MD, MPH","p","Epidemiologist, CEO, Pandefense, Snr. Advisor, Skoll Fnd, prev: WHO, Google, Prof, U Mich, CNN, TED Prize. TIME100. co-founder, Seva, The Well:  Science & Faith","p"
"541",356702656,6614,"thedragonrules","Jamie Anderson","o","The world is full of kings and queens, who blind your eyes and steal your dreams","o"
"542",101785402,5368,"ThePattersonFdn","Patterson Foundation","g","Strengthening the efforts of people, organizations & communities. We focus on issues that address common aspirations & foster participation in #philanthropy.","o"
"543",23056912,950,"AlynSmith","Alyn Smith MP ??????????????????","o","Scottish European. MP for Stirling, the heart of Scotland. @theSNP Foreign Affairs Spokesperson. Constituents please email: Alyn.Smith.MP@parliament.uk","o"
"544",793377481982181376,2031,"dwilliam9940","D. William Norris - Contra Tyrannos","p","Writer & translator, former college lecturer. Special interests: Central and Eastern Europe. Wife Valerie German born in Volhynia. https://vk.com/w.norris","n"
"545",1306982178073518080,3880,"saltstorm007","SALTSTORM007","o","ABSOLUTELY LOVE THE TRUTH! WE KNOW WHO WON!!!????????GOT SALT? ABSOLUTELY HONORED that General Flynn was my 9th follower words can’t express! RT by A.Carolla","o"
"546",1306982178073518080,3880,"saltstorm007","SALTSTORM007","o","ABSOLUTELY LOVE THE TRUTH! WE KNOW WHO WON!????GOT SALT? ABSOLUTELY HONORED that General Flynn was my 9th follower words can’t express! RT by @Johnheretohelp","o"
"547",896048840947765248,6539,"NonVaccinato","Unvaccinated ??","o","“Ci sono due diversi tipi di persone nel mondo, quelli che vogliono sapere e coloro che vogliono credere... “. Friedrich Nietzsche","f"
"548",1123143752984477696,6417,"ThatAlexWoman","Alexandra Phillips","o","Politics, cats, cooking, cryptic crosswords, Formula 1. Opinions on almost everything. Soon to be on your telly with GB News","o"
"549",1123143752984477696,6417,"ThatAlexWoman","Alexandra Phillips","o","Politics, cats, cooking, cryptic crosswords, F1. Opinions on almost everything. Soon to be on your telly with GB News / https://www.instagram.com/thatalexwoman/","o"
"550",1123143752984477696,6417,"ThatAlexWoman","Alex Phillips","o","Politics, cats, cooking, cryptic crosswords, F1. Opinions on almost everything. Soon to be on your telly with GB News / https://www.instagram.com/thatalexwoman/","o"
"551",814652508,7164,"thakur_shivangi","Shivangi Thakur","o","Award-Winning Journalist/ Indian/ Ex: News18 India/ Aajtak-India Today/ Watch me on @TV9Bharatvarsh","o"
"552",1458761580,5429,"KinyanBoy","Kenya West©","o","Infocentric©| Analytical | Intelligence | Forensics | Investigative | Founder @KenyaInsights | Ethics | @Duke_Dewitt Fellow | ??in.kenyawest@protonmail.com","o"
"553",769269785855229952,570,"HopkinsIHHS","HopkinsIHHS","o","Health Systems Program in the Department of International Health at JHSPH– designing systems and strategies for delivering health care to global communities","g"
"554",48574376,7114,"OPMJamaica","OPM Jamaica","o","Official Twitter account of the Office of the Prime Minister in Jamaica. Email: AskOPM@OPM.Gov.JM","g"
"555",3285094608,4129,"SniggihNire","Secretary ???? ?????? Counterinsurgency","o","“Let every child of the Republic learn to live for his God, his land and the Union.”","o"
"556",3285094608,4129,"SniggihNire","Dept. ???? Counterinsurgency","o","“Let every child of the Republic learn to live for his God, his land and the Union.”","o"
"557",1320027714485628928,7710,"Naomi18544634","Naomi","o","THE NEW FEDERAL STATE OF CHINA","g"
"558",913895922693685248,2468,"katietowns15","Katie Towns","o","","o"
"559",777662911,562,"RP131","Richard ????","o","Over 20 years experience building, diagnosing and fixing large scale, high performance computer systems that process lots of data under heavy scrutiny","o"
"560",316273207,3738,"doctormacias","Alejandro Macias","o","Medical doctor. Former 2009 Pandemic Influenza Tzar in Mexico. National Research System (SNI) Level 3. Opinions, mine.","p"
"561",4032830894,6391,"ranjanikanth_","Ranjani","o","Senior Reporter, The New Indian Express. Tweets are personal.","o"
"562",549304456,7395,"ProfTimNoakes","Tim Noakes","o","Author, Emeritus Professor, runner, LCHF/Banting/CrossFit proponent. No longer registered medical doctor. Spreading scientific information, not medical advice.","p"
"563",89820928,6695,"mitchellreports","Andrea Mitchell","o","NBC News Chief Washington Correspondent and Chief Foreign Affairs Correspondent/Anchor, Andrea Mitchell Reports, weekdays at 12pm ET on @MSNBC.","o"
"564",1096324563305201664,1106,"OfWudan","Master Po","o","Glorious and upright person of genius. K1 World Champion. Pronouns KING/GOD. I teach the deserving how to be rich at http://Cobratate.com Millionaire/nice guy","o"
"565",1714358744,4386,"AdyLady9969","Adrienne ??","o","I don’t like morning people. Or mornings. Or people.","o"
"566",1292181259787988992,4736,"MMcDonaldMD","Dr. Mark McDonald","p","Child & Adolescent Psychiatrist in West Los Angeles","p"
"567",19821744,2061,"Texasexpatriate","Behind Enemy Lines","o","???? Dallas, Texas ???? NYC ????Venice, Italy 

GAB:    @_BehindEnemyLines_","o"
"568",1254516017839181824,7508,"realDrNedll","????Dr. Ned ll????{you don't need my last name}","p","I'm a Theology Dr. w/+ focus on biblical precept Psychology. ??????#ConstitutionalConservative????","n"
"569",1254516017839181824,7508,"realDrNedll","??Dr. Ned ll??","p","??#ConstitutionalConservativeAMERICAN??","n"
"570",224568664,4812,"Steven_Swinford","Steven Swinford","o","Political Editor, The Times","o"
"571",1456431499,4586,"SanjayJog7","Sanjay Jog","o","","o"
"572",931651609456717824,1258,"hector_drummond","Hector Drummond","o","Author of the campus satire 'Days of Wine and Cheese'. Former academic. Host of the Guff Stream. Content now on Gab & Patreon (see my website for link).","o"
"573",931651609456717824,1258,"hector_drummond","Hector Drummond","o","Author of the campus satire 'Days of Wine and Cheese'. Former academic. Host of the Guff Stream.","o"
"574",101189904,5800,"gourav_chakr","Gourav Chakraborty ??","o","#Gooner, #MetalHead, loves #ClassicRock. #Congressi. Works as IT Engineer. RT Is not Endorsement","o"
"575",19684606,7165,"jengleruk","Jonathan Engler ??","o","Medically and legally qualified. Dad to 4 supposedly adult kids, husband, lover of curry, classical music, cricket, ex-admirer of UK and Israel.","o"
"576",2983707267,488,"LaNotiziaTweet","La Notizia","f","Account ufficiale del quotidiano La Notizia. Canale Telegram: https://t.me/lanotiziagiornale","f"
"577",986811270,7377,"BarbaraRaval","Barbara Raval ?? ???? ?? ??","o","Giornalista per piacere, per passione e per dovere. Essere ad un livello di moralità superiore è già di per sé una soddisfazione.
Barbara Raval© AKA Rosella B.","f"
"578",141235731,1415,"expressupdates","Trinidad Express","o","Celebrating 53 years of Fearless Journalism. Home page stories from http://trinidadexpress.com, live updates, special features and more.","g"
"579",71504313,4903,"amishra77","Akhilesh Mishra","o","CEO, BlueKraft Digital Foundation. All views personal.","o"
"580",76842602,272,"samanthamaiden","Samantha Maiden","o","Political Editor, http://news.com.au. Author, Party Animals. samantha.maiden@news.com.au","o"
"581",2891740872,1719,"HonAhmedHussen","Ahmed Hussen","o","Minister of Families, Children and Social Development / Ministre de la Famille, des Enfants et du Développement social | MP for York South-Weston. #YSW","o"
"582",990720508550373376,5648,"PhilipWatson_","Philip Watson","o","Data Analyst, Writer, OSINT Investigator, Citizen Journalist    philip@citizenjournos.com

""""""""an unsettling troublemaker"""""""" according to a BBCNI stenographer","o"
"583",1351363467085811712,326,"benwakana46","Ben Wakana","o","@WhiteHouse COVID-19 Response Team. Deputy Director of Strategic Communications & Engagement","p"
"584",701407290855821312,7089,"LoveyBlue727","?? Lovey Blue, Call me Kellz ??","o","God's Child/
Morgan State Alum/Ed.D./
Openly Black & Uppity/
Opinions are my own/
I don't argue, I block/
#GenX #BuffaloGirl #BuffaloBills  
? ????????","o"
"585",701407290855821312,7089,"LoveyBlue727","?? Lovey Blue, Call me Kellz ??","o","God's Child/
Morgan State Alum/Ed.D./
Openly Black, Bougie, & Uppity/
Opinions are my own/
I don't argue, I block/
#GenX #BuffaloGirl #BuffaloBills  
? ????????","o"
"586",1245709135842336768,111,"FranklinWaruhiu","TRENDSETTER KE????","o","Fighting for a third Liberation where the government will be inclusive. Developing young and able Youthful Leaders to steer Kenya to greatness.","o"
"587",988950139,2767,"RichardDECARIE","Richard DÉCARIE","o","La Vérité rend libre, donc n'ayez pas peur !","f"
"588",73720086,2682,"mariandola","Marianna Iandolo","o","Giornalista pro @VirginRadioIT. No mamma ma ziissima. Pugliese. Per metà @DivellaOfficial","f"
"589",1963945884,3572,"Iyervval","Abhijit Iyer-Mitra","o","HRH the Archbitchess Of Mylapore & Archbitchop of the Indian Right; Pronouns: Your Celestial Intellect; my cigars cost more than your education.","o"
"590",2379986716,1841,"RizzoGiov","il Siculo","o","","f"
"591",2379986716,1841,"RizzoGiov","il Siculo","o","Le difficoltà temprano l’uomo e lo aiutano a migliorarsi","f"
"592",2784005936,3211,"ljacobelli","Laurent Jacobelli","o","Porte-parole du @RNational_off | Secrétaire National aux élus
#Marine2022 | Candidat aux régionales Champagne-Ardenne, Lorraine et Alsace","f"
"593",53993613,1462,"SammyHudes","Sammy Hudes","o","NNA-nominated reporter for the @CalgaryHerald/@CalgarySun, formerly with @TorontoStar.

""""""""#1 Flames fan in Toronto"""""""" —Jarome Iginla, 2003

shudes@postmedia.com","o"
"594",53993613,1462,"SammyHudes","Sammy Hudes","o","Editor-in-Chief, Queen's Park Today/@Today_AB/@BCTodayOfficial. Formerly with @CalgaryHerald. """"""""#1 Flames fan in Toronto""""""""—Jarome Iginla.
sammy@queensparktoday.ca","o"
"595",21106414,7230,"CTVMontreal","CTV Montreal","g","Montreal’s most popular English-language newscast. Tweeting breaking local news from http://CTVNewsMontreal.ca.","g"
"596",66717575,3242,"SherOnHealth","Jonathan Sher","o","Getting to the heart of stories that matter to New York’s Capital Region, one tweet at a time.","o"
"597",1352244011419934720,1750,"IFENewsAgency","IFE News Agency","g","News portal based in India. Focused on #LOC Defense and Strategic Affairs. Visit our website : https://t.co/WxqUeta4fm
On Koo: https://t.co/iB1BnHa8S5…","g"
"598",1352244011419934720,1750,"IFENewsAgency","IFE News Agency ??","g","News portal based in India. Focused on #LOC Defense and Strategic Affairs. Visit our website : http://www.ifenewsnetwork.com
On Koo: http://kooapp.com/profile/i","g"
"599",1349491035026681856,6535,"pissedpatriot12","pissed patriot","o","#USAF Ret #VET #MAGA #PATRIOT #KAG #BeaglesRule/inNC?in MI #CONSERVATIVE retired clinical lab scientist, wife, mom, grandma fighting for the soul of our country","o"
"600",3302113075,1889,"IslamRizza","Rizza Islam","o","Is an international activist, researcher, humanitarian and author who decided at the age of 11 that he wanted to save his people. F.O.I - NOI - FARRAKHAN","o"
"601",1238030941290770432,7140,"workingboxwala","Princess Woke Liberal ??????","o","Ashamed of being a woke bimbo! Papa ki Pari. Intersectional feminist. Give me a world problem I can link it to Hinduism. Respects abrahmic religions. Atheist.","o"
"602",1176541306954424320,6205,"MontagueTerrie","Montypocket69","o","Disillusioned about current leadership in our country but hopeful for something better...soon..NOW no DM.. DO NOT SELL YR SOUL!
Support Springboks ??","o"
"603",37717107,5214,"minsaude","Ministério da Saúde","g","Perfil oficial de divulgação de programas, campanhas e relacionamento com o usuário. 
Acesse http://gov.br/saude","f"
"604",67612556,2863,"jamewils","James Wilson","o","A civil engineer who is in a perpetual date with data-allegiance to facts alone-highly opinionated??Crushes? water, law, finance, policy, books & photography","o"
"605",2716353140,662,"BhadraPunchline","M. K. Bhadrakumar","o","Former diplomat","o"
"606",825243162201448448,5080,"Aabhas24","Aabhas Maldahiyar ????","o","Author(3 books),Columnist, Urban Designer """"""""Ex-Marxist"""""""" My latest book #ModiAgain (story of my transformation) buy at https://garudabooks.com/modi-again-1copy","o"
"607",5871672,441,"RohanV","Rohan Venkat","o","Associate Editor, @scroll_in || Check out @ScrollGlobal || Doha, Bombay, @USCAnnenberg || rohan@scroll.in || The Political Fix-er || Header by @nithya_sub","o"
"608",74388898,2572,"manickamtagore","Manickam Tagore .B?????????????? ??????.?","o","AICC Incharge for @INCTelangana?Permanent Invitee,Congress Working Committee. ????2nd term-Member of Parliament for Virudhunagar.Whip of Congress in Loksabha","o"
"609",1295083194291814400,5041,"pantagruel333","Pantagruel333","o","Il blu con le stelle gialle mi causa l'orticaria, idem gli euroinomani e gli invasati pro-Europa","f"
"610",938658666089037824,7066,"knowthenation","Know The Nation","o","Voice of the People. Unfiltered. Uncensored. 
Insta: https://t.co/92okMy78bI
Youtube: https://t.co/nB6Q4MTB9U
Mail: knowthenationindia@gmail.com","g"
"611",225072304,450,"Swiftie01","Catherine Swift","o","Past CFIB Pres/CEO, mom, grandma, economist, sports fan. Love fighting intrusive freedom thieves in govts, unions, large corps, etc.","o"
"612",1152729398874951680,3797,"patwalsh664","patwalsh664 #FreedomNotFear","o","Just up for life! Loving each day ????","o"
"613",1374626359415353344,1881,"Naghmeh60","Naghmeh","o","","o"
"614",1093676917352325120,829,"AigleRoyale16","Aigle Royal 16 ??????","o","Patriote","o"
"615",771962563424817152,6910,"INCGoa","Goa Congress","g","Official Twitter Handle of Goa Pradesh Congress Committee","g"
"616",150725695,4756,"Agenzia_Ansa","Agenzia ANSA","g","Le top news dell’ANSA, la più importante agenzia d’informazione in Italia. Ultim’ora, notizie, foto e video da tutto il mondo. Aggiornamenti 24 ore su 24. #ANSA","f"
"617",1091990374401359872,7113,"CostanzaBattis1","rebelot","o","","o"
"618",1164502444472033280,2776,"NSSRDChandigarh","NSS RD Chandigarh","o","Official account of Ministry of Youth Affairs and Sports, Government of India for NSS Regional Directorate (Chandigarh, H.P. & Punjab), Chandigarh.","g"
"619",1315404575889862656,7482,"virgini52942438","??virginie b ??","o","école de la vie","f"
"620",364501132,2407,"ducom99","Roel du Pree","o","Vrijheid verdwijnt waar islam verschijnt.","f"
"621",1373388944713396224,1793,"Nahalforoutan65","Nahal","o","dv2021","o"
"622",1347454405986177024,1570,"EWagensveld","EWagensveld ???????? VRIJHEID????","f","Edwin Wagensveld #Pegida woordvoerder	????? ??????????? ?????? ??????????

Ook op Parler @EdwinWagensveld1968 & Telegramm @ EdwinWagensveld","f"
"623",388952247,4122,"AFnewsroom","Air France Newsroom","g","Official Air France newsroom, fil d'actus officiel d'Air France. Infos, exclus, livetweet. Customer service & commercial info: @AirFranceFR @AirFrance","o"
"624",52424550,6705,"fattoquotidiano","Il Fatto Quotidiano","o","L'ITALIA DEI GUELFI E DEI GHIBELLINI 
Il nuovo numero di @fqmillennium è in edicola da sabato #17aprile con il Fatto quotidiano https://www.fqmillennium.it/","f"
"625",52424550,6705,"fattoquotidiano","Il Fatto Quotidiano","o","#Poltronegirevoli: così ex ministri e parlamentari possono diventare lobbisti pagati dai privati. Aderisci alla campagna: https://ilfat.to/3dGB1Pz","f"
"626",52424550,6705,"fattoquotidiano","Il Fatto Quotidiano","o","DEMOLITION MAN
Il nuovo libro di Andrea Scanzi è in edicola con Il Fatto Quotidiano: https://bit.ly/3sFY9m5","f"
"627",2864318340,5452,"Kiespijn777","Kiespijn777","o","Afgehecht wereldburger: Functie elders.","f"
"628",2864318340,5452,"Kiespijn777","Kiespijn777","o","Beperkt geduldig.","f"
"629",1612550149,2241,"shippingics","International Chamber of Shipping (ICS)","g","The principal global trade association for shipowners, representing over 80% of the world merchant fleet with international bodies that impact on shipping.","g"
"630",1158389772920020992,2114,"secomvc","SecomVc","o","Bem-vindos ao SecomVc, canal da Secretaria Especial de Comunicação Social da Presidência da República. Aqui vamos manter diálogo direto e combater as fake news.","f"
"631",408522548,857,"stefanobini","Stefano Bini","o","sales manager ... romagnolo e stufo di essere preso in giro da 5s e PD ????","f"
"632",603018371,4371,"Footballogue","Footballogue????","o","Compte officiel. ?? footballogue@gmail.com ?? Instagram http://sofinder.me/i/Footballogue LE FOOT EST UNE SCIENCE !","o"
"633",355647504,3368,"bach2813","Jonathan Bach ??","o","Twitch Affiliated Streamer, Soccer lover, pro wrestling enthusiast, Space Software developer, 2019 and 2020 @PhilaUnion Media Mayhem FIFA Champion","o"
"634",8873182,1665,"byoblu","Byoblu","o","Il primo network di informazione libera e indipendente nato realmente dal basso e approdato sul digitale terrestre, con @DavveroTV","f"
