"url_num","url_checked","url_iffy","url_acad","url_right","url_left","tweet_num","Id","label","is_PE","Degree","Betweenness","PageRank","Bridge","path","flow","name","path1","path2","path3","submod","Community","Bridge_stars","Degree_stars","Betweenness_stars","PageRank_stars","med_likes","hind_likes","med_rts","hind_rts","post_unif","is_unif","morning_count","afternoon_count","evening_count","night_count","user_created","ever_verified","ever_unverified","post_count","retweet_count","verif_change","followers","morning_poster","afternoon_poster","evening_poster","night_poster"
41,40,3,0,0,0,161,315547,"individual, non-P.E.",FALSE,4,497.3451273,2.47e-05,0,"0.048136574",1.06e-05,315547,1,1,499,"1 1","Anti-vaccine","","","","",4,12,3,8,8.29051618760448e-26,FALSE,73,218,187,50,"2019-08-28 19:47:10",FALSE,TRUE,528,367,1,1090,FALSE,TRUE,TRUE,FALSE
9,5,0,0,0,0,12,315592,"individual, non-P.E.",FALSE,4,0,5.25e-05,0,"2:43:06",1.06e-05,315592,2,43,6,"2 43","Pro-vaccine","","","","",17.5,9,5.5,6,0.0225065155120747,FALSE,11,10,1,0,"2016-11-09 02:51:57",TRUE,FALSE,22,10,1,35036,TRUE,TRUE,FALSE,FALSE
2,2,0,0,0,0,2,315595,"individual, non-P.E.",FALSE,3,479.7304474,2.34e-05,0,"0.04875",7.98e-06,315595,1,1,552,"1 1","Anti-vaccine","","","","",4.5,2,5.5,1,0.62549104252168,TRUE,1,1,1,1,"2011-02-21 18:59:41",FALSE,TRUE,4,2,1,4448,FALSE,FALSE,FALSE,FALSE
51,49,1,0,0,0,73,315774,"individual, non-P.E.",FALSE,2,0,2.91e-05,0,"0.0465625",6.65e-06,315774,1,5,123,"1 5","Anti-vaccine","","","","",1,4,1,3,4.78387209423067e-08,FALSE,28,11,3,37,"2020-04-14 21:56:44",FALSE,TRUE,79,6,1,786,TRUE,FALSE,FALSE,TRUE
3,3,0,0,0,0,17,316115,"individual, non-P.E.",FALSE,44,3348.339691,0.000167858,0,"2:4:1:53",0.000202122,316115,2,4,1,"2 4","Pro-vaccine","","*","","*",737,17,139,17,0.000902273372177875,FALSE,0,3,6,9,"2009-05-19 21:39:22",FALSE,TRUE,18,1,1,13119,FALSE,FALSE,FALSE,TRUE
8,7,0,0,0,0,134,316238,"individual, non-P.E.",FALSE,6,449.1865992,5.29e-05,0,"2:16:11",2.13e-05,316238,2,16,11,"2 16","Pro-vaccine","","","","",5,18,2,9,2.84578774781394e-13,FALSE,8,82,53,6,"2012-07-10 20:38:31",FALSE,TRUE,149,15,1,8589,FALSE,TRUE,TRUE,FALSE
88,82,0,0,0,0,184,316394,"individual, non-P.E.",FALSE,2,3.171220101,2.28e-05,0,"0.045462963",5.32e-06,316394,1,4,88,"1 4","Anti-vaccine","","","","",1,5,1,4,2.94256491279138e-30,FALSE,9,162,13,0,"2016-06-13 13:54:46",FALSE,TRUE,184,0,1,1227,FALSE,TRUE,FALSE,FALSE
0,0,0,0,0,0,10,316744,"individual, non-P.E.",FALSE,11,615.5473544,9.91e-05,0,"2:19:05",4.79e-05,316744,2,19,5,"2 19","Pro-vaccine","","","","",24,9,10.5,7,0.122336254803478,TRUE,9,0,0,1,"2020-09-22 10:00:41",FALSE,TRUE,10,0,1,5567,TRUE,FALSE,FALSE,FALSE
4,4,0,0,0,0,4,316904,"individual, non-P.E.",FALSE,2,39.50558549,2.21e-05,0,"0.047222222",5.32e-06,316904,1,2,360,"1 2","Anti-vaccine","","","","",228,4,23,4,0.0328840765678107,FALSE,3,3,2,0,"2018-11-19 23:21:15",TRUE,FALSE,8,4,1,93029,TRUE,TRUE,FALSE,FALSE
129,128,1,8,0,0,148,317188,"individual, non-P.E.",FALSE,9,3483.206934,5.76e-05,3,"2:14:09",3.06e-05,317188,2,14,9,"2 14","Pro-vaccine","*","","","",2,11,1,7,3.15133332146535e-10,FALSE,77,108,17,2,"2009-12-30 16:17:17",FALSE,TRUE,204,56,1,5471,TRUE,TRUE,FALSE,FALSE
3,3,0,0,0,0,6,317302,"individual, non-P.E.",FALSE,14,2872.854754,4.61e-05,0,"0.046458333",3.99e-05,317302,1,1,354,"1 1","Anti-vaccine","","","*","",1,2,2,2,0.2964488284707,TRUE,2,10,7,3,"2015-03-06 03:58:51",FALSE,TRUE,22,16,1,2084,FALSE,TRUE,FALSE,FALSE
15,15,0,0,1,0,25,317331,"individual, non-P.E.",FALSE,51,2651.472829,0.00013745,0,"0.044456019",0.000224727,317331,1,1,181,"1 1","Anti-vaccine","","*","*","*",53,21,23,16,0.034573222057404,FALSE,10,15,8,0,"2012-05-25 18:34:05",FALSE,TRUE,33,8,1,127393,FALSE,TRUE,FALSE,FALSE
2,2,1,0,0,0,34,317390,"individual, non-P.E.",FALSE,36,1618.004896,7.54e-05,0,"0.044976852",0.000140953,317390,1,1,226,"1 1","Anti-vaccine","","*","","*",34.5,18,7,9,3.91297584897085e-99,FALSE,53,38,23,0,"2020-09-23 11:32:48",FALSE,TRUE,114,80,1,3946,TRUE,FALSE,FALSE,FALSE
16,13,0,1,0,0,81,317509,"individual, non-P.E.",FALSE,34,1752.314894,9.58e-05,0,"0.044872685",0.000154251,317509,1,1,217,"1 1","Anti-vaccine","","*","*","*",12,15,2,6,1.53183636785375e-11,FALSE,96,92,50,1,"2007-07-18 13:28:41",FALSE,TRUE,239,158,1,1448,TRUE,TRUE,FALSE,FALSE
32,32,1,0,0,0,74,317579,"Description",TRUE,14,489.0943857,3.74e-05,0,"0.046203704",4.65e-05,317579,1,1,332,"1 1","Anti-vaccine","","","","",7,13,4,10,1.08914051710969e-05,FALSE,27,13,3,33,"2011-01-18 22:49:05",FALSE,TRUE,76,2,1,4337,TRUE,FALSE,FALSE,TRUE
0,0,0,0,0,0,19,317695,"individual, non-P.E.",FALSE,8,105.0327488,3.69e-05,0,"2:4:1:139",2.39e-05,317695,2,4,1,"2 4","Pro-vaccine","","","","",27.5,6,5,4,0.000781676130480726,FALSE,1,0,4,18,"2020-11-11 02:28:29",FALSE,TRUE,23,4,1,807,FALSE,FALSE,FALSE,TRUE
7,7,0,0,7,0,10,317922,"individual, non-P.E.",FALSE,1,0,2.07e-05,0,"0.047997685",2.66e-06,317922,1,2,427,"1 2","Anti-vaccine","","","","",1,1,2,2,1.79181031318615e-09,FALSE,3,5,26,0,"2018-01-27 03:43:17",FALSE,TRUE,34,24,1,8648,FALSE,FALSE,TRUE,FALSE
4,3,0,0,0,0,28,317941,"individual, non-P.E.",FALSE,6,371.416612,2.9e-05,0,"0.045474537",1.73e-05,317941,1,2,209,"1 2","Anti-vaccine","","","","",28,13,8,10,0.530518600156853,TRUE,6,9,13,6,"2019-06-04 17:12:11",FALSE,TRUE,34,6,1,16928,FALSE,FALSE,TRUE,FALSE
8,8,0,0,0,0,50,318130,"individual, non-P.E.",FALSE,1,0,3.19e-05,0,"0.148680556",2.66e-06,318130,2,94,6,"2 94","Pro-vaccine","","","","",16,17,4,9,0.0139365796496299,FALSE,5,25,24,0,"2011-10-11 20:09:36",TRUE,FALSE,54,4,1,12753,FALSE,TRUE,TRUE,FALSE
5,5,0,0,0,0,120,318222,"individual, non-P.E.",FALSE,93,2293.241113,0.000200352,0,"0.043703704",0.000464082,318222,1,1,116,"1 1","Anti-vaccine","","*","*","*",58.5,37,22.5,26,7.54852353393222e-42,FALSE,46,12,7,65,"2009-12-22 08:06:13",FALSE,TRUE,130,10,1,20120,TRUE,FALSE,FALSE,TRUE
5,5,0,0,0,0,71,318339,"Both",TRUE,9,455.9777596,4e-05,0,"0.087349537",2.53e-05,318339,2,1,287,"2 1","Pro-vaccine","","","","",314,35,24,23,8.72464294540325e-17,FALSE,28,33,12,1,"2017-10-09 01:34:36",FALSE,TRUE,74,3,1,81604,TRUE,TRUE,FALSE,FALSE
0,0,0,0,0,0,1,318373,"individual, non-P.E.",FALSE,2,6.535714286,5.66e-05,0,"2:20:3:5",7.98e-06,318373,2,20,3,"2 20","Pro-vaccine","","","","",778,1,170,1,0.465066241237879,TRUE,0,0,1,0,"2012-01-14 02:30:20",FALSE,TRUE,1,0,1,1268,FALSE,FALSE,TRUE,FALSE
23,23,0,0,0,0,91,318464,"individual, non-P.E.",FALSE,39,50.34273963,0.000161259,0,"2:4:1:54",0.000194143,318464,2,4,1,"2 4","Pro-vaccine","","*","","*",2,8,2,6,3.56183843930359e-34,FALSE,39,104,141,63,"2012-08-15 08:36:21",FALSE,TRUE,347,256,1,8319,FALSE,FALSE,TRUE,FALSE
5,5,0,0,0,0,10,318681,"individual, non-P.E.",FALSE,3,26.06000755,2.63e-05,0,"2:4:1:206",7.98e-06,318681,2,4,1,"2 4","Pro-vaccine","","","","",2,2,2,2,3.50118398406063e-13,FALSE,0,1,24,22,"2009-06-17 07:30:16",FALSE,TRUE,47,37,1,4124,FALSE,FALSE,TRUE,TRUE
1,0,0,0,0,0,13,318699,"individual, non-P.E.",FALSE,31,860.4102851,0.000160721,0,"0.085104167",0.000175527,318699,2,1,93,"2 1","Pro-vaccine","","*","","*",262,9,67,8,0.131491349536008,TRUE,14,18,18,0,"2015-03-22 03:23:12",FALSE,TRUE,50,37,1,34423,FALSE,TRUE,TRUE,FALSE
121,104,0,1,0,0,915,318701,"individual, non-P.E.",FALSE,2,51.7599953,2.42e-05,0,"0.089895833",5.32e-06,318701,2,1,507,"2 1","Pro-vaccine","","","","",1,8,1,4,6.0811879630563e-83,FALSE,562,342,354,30,"2013-03-01 21:41:03",FALSE,TRUE,1288,373,1,2966,TRUE,FALSE,FALSE,FALSE
5,5,1,0,0,0,57,318929,"individual, non-P.E.",FALSE,140,10285.91591,0.000380577,1,"0.043298611",0.000869655,318929,1,1,81,"1 1","Anti-vaccine","*","*","*","*",193.5,35,66,31,7.86808651348859e-20,FALSE,83,106,42,37,"2020-08-21 15:48:45",FALSE,TRUE,268,211,1,4508,FALSE,TRUE,FALSE,FALSE
3,3,0,0,0,0,59,319009,"individual, non-P.E.",FALSE,16,453.8656259,5.42e-05,0,"0.044305556",7.05e-05,319009,1,2,108,"1 2","Anti-vaccine","","","","",66,39,16,22,0.00299906697065328,FALSE,26,20,20,4,"2020-06-15 15:58:49",FALSE,TRUE,70,11,1,11371,TRUE,FALSE,FALSE,FALSE
2,1,0,0,0,0,19,319026,"individual, non-P.E.",FALSE,4,7.532635608,2.69e-05,0,"0.087604167",1.2e-05,319026,2,2,249,"2 2","Pro-vaccine","","","","",88,16,13.5,12,0.000663442961095746,FALSE,23,26,15,0,"2013-06-13 23:01:00",FALSE,TRUE,64,45,1,8835,TRUE,TRUE,FALSE,FALSE
6,6,1,0,0,0,101,319248,"individual, non-P.E.",FALSE,7,466.3846546,3.48e-05,0,"0.04525463",1.86e-05,319248,1,4,70,"1 4","Anti-vaccine","","","","",11.5,21,4,15,5.02792263587841e-12,FALSE,23,78,59,33,"2019-02-10 04:14:54",FALSE,TRUE,193,92,1,3881,FALSE,TRUE,FALSE,FALSE
24,24,0,1,0,0,46,319435,"individual, non-P.E.",FALSE,27,5381.503526,5.81e-05,0,"0.045613426",8.38e-05,319435,1,1,281,"1 1","Anti-vaccine","","*","*","",22,21,10,14,5.24690767309291e-08,FALSE,14,32,2,11,"2015-04-18 21:09:02",FALSE,TRUE,59,13,1,4656,FALSE,TRUE,FALSE,FALSE
23,23,0,0,0,0,27,319530,"individual, non-P.E.",FALSE,32,14690.89662,0.00022202,0,"0.085",0.000200792,319530,2,1,84,"2 1","Pro-vaccine","","*","*","*",122,27,35,20,0.971550965438954,TRUE,2,20,5,0,"2011-05-04 20:23:35",TRUE,FALSE,27,0,1,468957,FALSE,TRUE,FALSE,FALSE
108,108,0,0,0,0,99,319649,"individual, non-P.E.",FALSE,38,11709.09059,0.000170461,2,"2:03:59",0.00015824,319649,2,3,59,"2 3","Pro-vaccine","*","*","*","*",5,19,3,19,5.03010850781383e-10,FALSE,21,86,18,0,"2008-04-16 20:01:16",TRUE,FALSE,125,26,1,8551,FALSE,TRUE,FALSE,FALSE
9,9,0,0,1,0,41,319900,"individual, non-P.E.",FALSE,3,14.53724198,2.26e-05,0,"0.048761574",7.98e-06,319900,1,1,553,"1 1","Anti-vaccine","","","","",2,5,1,4,0.0378906734673646,FALSE,21,42,6,13,"2009-06-09 15:34:38",FALSE,TRUE,82,41,1,196,FALSE,TRUE,FALSE,FALSE
1,1,0,0,0,0,1,320227,"individual, non-P.E.",FALSE,14,50.78291734,6.8e-05,0,"2:4:1:96",6.65e-05,320227,2,4,1,"2 4","Pro-vaccine","","","","",148,1,23,1,0.465066241237879,TRUE,0,0,1,0,"2009-03-25 05:48:19",FALSE,TRUE,1,0,1,13460,FALSE,FALSE,TRUE,FALSE
1,1,0,0,0,0,9,320249,"individual, non-P.E.",FALSE,1,0,2.31e-05,0,"1:13:23",2.66e-06,320249,1,13,23,"1 13","Anti-vaccine","","","","",12,6,5,5,0.0159113733249089,FALSE,6,2,0,1,"2021-01-17 07:43:47",FALSE,TRUE,9,0,1,917,TRUE,FALSE,FALSE,FALSE
16,16,0,0,1,0,47,320286,"individual, non-P.E.",FALSE,10,651.3397684,3.81e-05,0,"1:12:10",3.32e-05,320286,1,12,10,"1 12","Anti-vaccine","","","","",25.5,23,11,17,1.64494819866776e-08,FALSE,7,4,28,13,"2012-08-07 01:52:12",FALSE,TRUE,52,5,1,6074,FALSE,FALSE,TRUE,FALSE
7,4,0,0,0,0,23,320385,"individual, non-P.E.",FALSE,31,278.2132456,0.000124242,0,"2:4:1:67",0.000139624,320385,2,4,1,"2 4","Pro-vaccine","","*","","*",425,21,139,20,0.00420815113771303,FALSE,1,1,12,11,"2010-12-17 02:32:08",TRUE,FALSE,25,2,1,34259,FALSE,FALSE,TRUE,TRUE
0,0,0,0,0,0,1,320489,"individual, non-P.E.",FALSE,2,77.58756793,3.28e-05,0,"2:12:33",5.32e-06,320489,2,12,33,"2 12","Pro-vaccine","","","","",4,1,4,1,0.000736262883995187,FALSE,7,10,2,7,"2010-10-23 14:52:35",FALSE,TRUE,26,25,1,10649,FALSE,TRUE,FALSE,FALSE
1,1,0,0,0,0,13,320529,"individual, non-P.E.",FALSE,10,7201.714765,0.00015815,0,"2:12:09",5.19e-05,320529,2,12,9,"2 12","Pro-vaccine","","","*","*",744,13,72,12,0.0234649207089418,FALSE,4,6,3,1,"2014-04-27 20:36:54",TRUE,FALSE,14,1,1,403821,FALSE,TRUE,FALSE,FALSE
9,5,0,0,0,0,37,320674,"individual, non-P.E.",FALSE,3,154.7252323,2.31e-05,0,"0.046215278",7.98e-06,320674,1,2,273,"1 2","Anti-vaccine","","","","",110.5,33,17,17,0.0252173665464797,FALSE,3,8,27,0,"2009-12-15 03:46:15",FALSE,TRUE,38,1,1,37850,FALSE,FALSE,TRUE,FALSE
14,13,0,0,0,0,105,320736,"individual, non-P.E.",FALSE,12,48.9172452,4.73e-05,0,"1:04:52",4.52e-05,320736,1,4,52,"1 4","Anti-vaccine","","","","",1,5,1,3,1.07454971912781e-10,FALSE,23,81,76,8,"2012-07-11 21:42:06",FALSE,TRUE,188,83,1,168,FALSE,TRUE,TRUE,FALSE
97,95,6,1,2,0,160,320926,"individual, non-P.E.",FALSE,6,36.65228122,2.65e-05,0,"0.0475",1.86e-05,320926,1,1,444,"1 1","Anti-vaccine","","","","",1,4,1,4,9.78048256895879e-61,FALSE,261,504,42,238,"2010-10-24 08:07:28",FALSE,TRUE,1045,885,1,4520,FALSE,TRUE,FALSE,FALSE
20,20,0,0,0,0,65,320928,"Description",TRUE,3,154.1330078,2.65e-05,0,"0.089259259",7.98e-06,320928,2,1,452,"2 1","Pro-vaccine","","","","",4,9,2,5,1.26991538030608e-06,FALSE,45,36,7,0,"2009-04-29 21:17:44",FALSE,TRUE,88,23,1,1220,TRUE,TRUE,FALSE,FALSE
2,2,0,0,0,0,33,321029,"individual, non-P.E.",FALSE,3,27.37051829,2.55e-05,0,"2:4:1:205",7.98e-06,321029,2,4,1,"2 4","Pro-vaccine","","","","",2,2,1,2,1.0191053977126e-12,FALSE,32,2,41,42,"2019-03-22 23:04:25",FALSE,TRUE,117,84,1,303,FALSE,FALSE,TRUE,TRUE
0,0,0,0,0,0,1,321076,"individual, non-P.E.",FALSE,1,0,2.45e-05,0,"2:09:41",2.66e-06,321076,2,9,41,"2 9","Pro-vaccine","","","","",371,1,23,1,0.465066241237879,TRUE,1,0,0,0,"2014-06-20 06:14:53",FALSE,TRUE,1,0,1,7583,TRUE,FALSE,FALSE,FALSE
23,17,0,0,0,0,59,321089,"individual, non-P.E.",FALSE,4,4.49920583,3.92e-05,0,"1:06:32",1.06e-05,321089,1,6,32,"1 6","Anti-vaccine","","","","",3.5,6,2,3,0.00355075541615716,FALSE,40,20,11,0,"2013-08-08 18:18:50",FALSE,TRUE,71,12,1,1435,TRUE,FALSE,FALSE,FALSE
3,3,0,0,0,0,28,321191,"individual, non-P.E.",FALSE,1,0,2.07e-05,0,"0.047986111",2.66e-06,321191,1,2,426,"1 2","Anti-vaccine","","","","",2,2,0,1,5.91096820725595e-13,FALSE,6,8,11,9,"2016-06-10 09:11:46",FALSE,TRUE,34,6,1,129,FALSE,FALSE,FALSE,FALSE
1,1,0,0,0,0,25,321413,"individual, non-P.E.",FALSE,1,0,2.08e-05,0,"0.047974537",2.66e-06,321413,1,2,425,"1 2","Anti-vaccine","","","","",9,8,3,5,0.0109516385928009,FALSE,19,9,18,0,"2009-07-25 18:14:35",TRUE,FALSE,46,21,1,25054,TRUE,FALSE,TRUE,FALSE
1,1,0,0,0,0,25,321451,"individual, non-P.E.",FALSE,152,48825.42662,0.000977543,1,"1:02:16",0.00164623,321451,1,2,16,"1 2","Anti-vaccine","*","*","*","**",354,24,141,24,0.00253621185740526,FALSE,6,42,21,0,"2019-09-28 20:11:25",FALSE,TRUE,69,44,1,37258,FALSE,TRUE,FALSE,FALSE
1,1,0,0,0,0,2,322028,"individual, non-P.E.",FALSE,1,0,2.08e-05,0,"0.047951389",2.66e-06,322028,1,2,423,"1 2","Anti-vaccine","","","","",8,1,4,1,0.0688662996858961,FALSE,2,2,0,0,"2009-07-04 00:24:15",FALSE,TRUE,4,2,1,95369,TRUE,TRUE,FALSE,FALSE
28,23,0,0,0,0,160,322388,"individual, non-P.E.",FALSE,39,30120.43176,0.000165465,0,"1:11:05",0.000191484,322388,1,11,5,"1 11","Anti-vaccine","","*","*","*",19,42,5,17,2.10810010494611e-19,FALSE,114,39,20,1,"2009-05-20 17:59:46",FALSE,TRUE,174,14,1,32274,TRUE,FALSE,FALSE,FALSE
10,9,0,1,0,0,19,322506,"individual, non-P.E.",FALSE,1,0,2.33e-05,0,"0.091099537",2.66e-06,322506,2,1,611,"2 1","Pro-vaccine","","","","",4.5,5,2.5,4,1.08118866342838e-14,FALSE,44,31,3,0,"2011-05-22 21:23:56",TRUE,FALSE,78,59,1,4505,TRUE,TRUE,FALSE,FALSE
21,18,0,0,0,0,98,322533,"Description",TRUE,26,7358.236667,0.000263338,0,"2:08:07",0.00010638,322533,2,8,7,"2 8","Pro-vaccine","","*","*","*",7,18,3,9,1.05665400428147e-14,FALSE,38,25,0,81,"2016-03-22 12:54:29",FALSE,TRUE,144,46,1,6595,FALSE,FALSE,FALSE,TRUE
10,10,0,0,0,0,24,322799,"individual, non-P.E.",FALSE,1,0,2.04e-05,0,"0.050856481",2.66e-06,322799,1,1,734,"1 1","Anti-vaccine","","","","",1,3,2,3,0.0358666948496422,FALSE,14,13,0,11,"2019-04-01 10:58:48",FALSE,TRUE,38,14,1,4309,TRUE,TRUE,FALSE,FALSE
1,1,0,0,0,0,4,322930,"Description",TRUE,1,0,2.16e-05,0,"0.088321759",2.66e-06,322930,2,3,251,"2 3","Pro-vaccine","","","","",10,3,6,2,2.93770423581311e-09,FALSE,0,5,0,0,"2009-06-19 01:05:41",FALSE,TRUE,5,1,1,4408,FALSE,TRUE,FALSE,FALSE
2,1,0,0,0,0,12,322998,"individual, non-P.E.",FALSE,5,480.3964348,2.57e-05,0,"0.045729167",1.33e-05,322998,1,2,231,"1 2","Anti-vaccine","","","","",28.5,12,14,8,2.0585038092444e-43,FALSE,0,32,31,6,"2015-01-16 08:09:27",FALSE,TRUE,69,57,1,104812,FALSE,TRUE,TRUE,FALSE
4,4,0,0,0,0,14,323089,"individual, non-P.E.",FALSE,2,0,5.96e-05,0,"0.167384259",5.32e-06,323089,2,121,2,"2 121","Pro-vaccine","","","","",4,3,2.5,2,0.660841001442383,TRUE,6,2,7,3,"2011-03-23 23:16:03",FALSE,TRUE,18,4,1,699,FALSE,FALSE,TRUE,FALSE
16,14,0,0,0,0,41,323096,"individual, non-P.E.",FALSE,2,10.60260074,2.34e-05,0,"0.088275463",5.32e-06,323096,2,2,307,"2 2","Pro-vaccine","","","","",94.5,20,8.5,11,1.55961016023772e-20,FALSE,30,54,8,2,"2018-10-27 15:36:56",FALSE,TRUE,94,53,1,3085,FALSE,TRUE,FALSE,FALSE
13,11,2,0,0,0,64,323119,"individual, non-P.E.",FALSE,1,0,2.05e-05,0,"0.050798611",2.66e-06,323119,1,1,729,"1 1","Anti-vaccine","","","","",2,3,1,2,3.88334201915783e-12,FALSE,19,17,30,6,"2009-02-10 02:59:06",FALSE,TRUE,72,8,1,2681,FALSE,FALSE,TRUE,FALSE
2,2,0,0,0,0,11,323155,"individual, non-P.E.",FALSE,2,0,2.19e-05,0,"0.048912037",6.65e-06,323155,1,1,566,"1 1","Anti-vaccine","","","","",1,1,1,2,0.232858899111699,TRUE,3,3,2,9,"2011-08-17 07:13:35",FALSE,TRUE,17,6,1,496,FALSE,FALSE,FALSE,TRUE
1,1,0,0,0,0,10,323159,"individual, non-P.E.",FALSE,98,14485.9305,0.000285434,2,"0.043553241",0.000551846,323159,1,1,103,"1 1","Anti-vaccine","*","*","*","*",736,4,253.5,4,0.277739016029334,TRUE,2,6,3,1,"2008-10-16 19:56:04",FALSE,TRUE,12,2,1,20658,FALSE,TRUE,FALSE,FALSE
0,0,0,0,0,0,1,323628,"individual, non-P.E.",FALSE,3,0,2.5e-05,0,"0.045833333",1.2e-05,323628,1,2,240,"1 2","Anti-vaccine","","","","",14,1,3,1,0.465066241237879,TRUE,0,0,0,1,"2020-04-15 15:42:48",FALSE,TRUE,1,0,1,1899,FALSE,FALSE,FALSE,TRUE
1,1,0,0,0,0,5,323809,"individual, non-P.E.",FALSE,1,0,2.44e-05,0,"2:15:49",2.66e-06,323809,2,15,49,"2 15","Pro-vaccine","","","","",197,5,13,4,0.728931667909691,TRUE,1,2,3,0,"2010-02-07 19:31:58",TRUE,FALSE,6,1,1,130875,FALSE,FALSE,TRUE,FALSE
0,0,0,0,0,0,9,323968,"Both",TRUE,2,12.06672609,2.35e-05,0,"0.089953704",5.32e-06,323968,2,1,512,"2 1","Pro-vaccine","","","","",104.5,5,18.5,5,0.000463057130039155,FALSE,3,4,2,0,"2017-01-06 13:27:32",FALSE,TRUE,9,0,1,20771,FALSE,TRUE,FALSE,FALSE
1,1,0,0,0,0,1,324146,"Description",TRUE,2,9.830225446,2.18e-05,0,"0.049305556",5.32e-06,324146,1,1,600,"1 1","Anti-vaccine","","","","",901,1,296,1,0.465066241237879,TRUE,0,0,0,1,"2021-03-03 12:39:53",FALSE,TRUE,1,0,1,28702,FALSE,FALSE,FALSE,TRUE
13,11,0,0,0,0,82,324227,"individual, non-P.E.",FALSE,1,0,2.16e-05,0,"0.091087963",2.66e-06,324227,2,1,610,"2 1","Pro-vaccine","","","","",62,36,7.5,13,3.79839699904488e-12,FALSE,33,49,5,0,"2013-10-25 21:19:23",FALSE,TRUE,87,5,1,31183,TRUE,TRUE,FALSE,FALSE
1,1,0,0,0,0,43,324233,"individual, non-P.E.",FALSE,8,1313.672608,3.74e-05,0,"0.087696759",2.13e-05,324233,2,1,317,"2 1","Pro-vaccine","","","","",37.5,20,3.5,7,1.62407393688702e-07,FALSE,13,16,12,5,"2009-02-28 17:18:42",FALSE,TRUE,46,3,1,25405,FALSE,TRUE,FALSE,FALSE
5,4,0,0,0,0,50,324347,"individual, non-P.E.",FALSE,10,31.55114156,4.39e-05,0,"1:04:55",3.46e-05,324347,1,4,55,"1 4","Anti-vaccine","","","","",11,16,4,8,1.3393334216814e-14,FALSE,34,16,2,0,"2010-07-23 18:20:50",TRUE,FALSE,52,2,1,13058,TRUE,FALSE,FALSE,FALSE
17,14,0,0,0,0,28,324372,"individual, non-P.E.",FALSE,5,130.8739193,2.91e-05,0,"0.08755787",1.33e-05,324372,2,2,245,"2 2","Pro-vaccine","","","","",9,12,5,8,2.32673985099432e-05,FALSE,14,23,0,0,"2007-03-23 00:14:44",TRUE,FALSE,37,9,1,30768,TRUE,TRUE,FALSE,FALSE
136,130,0,10,0,0,238,324515,"individual, non-P.E.",FALSE,3,242.5248464,2.31e-05,0,"0.048599537",7.98e-06,324515,1,1,539,"1 1","Anti-vaccine","","","","",5,16,3,10,2.71413066392258e-08,FALSE,69,65,55,100,"2017-06-22 05:10:15",FALSE,TRUE,289,51,1,2467,FALSE,FALSE,FALSE,TRUE
28,26,0,1,0,0,392,325037,"individual, non-P.E.",FALSE,3,0,2.45e-05,0,"0.048298611",1.06e-05,325037,1,1,513,"1 1","Anti-vaccine","","","","",4,16,1,7,1.36481800275172e-09,FALSE,180,200,82,1,"2020-04-18 14:29:39",FALSE,TRUE,463,71,1,504,TRUE,TRUE,FALSE,FALSE
106,103,0,1,0,0,451,325177,"individual, non-P.E.",FALSE,3,31.75646194,2.6e-05,0,"0.088043981",7.98e-06,325177,2,2,287,"2 2","Pro-vaccine","","","","",1,6,1,4,8.14194859211148e-14,FALSE,103,276,143,7,"2009-01-16 04:43:56",FALSE,TRUE,529,78,1,6534,FALSE,TRUE,FALSE,FALSE
27,19,0,0,0,0,122,325220,"individual, non-P.E.",FALSE,1,0,6.03e-05,0,"0.145185185",3.99e-06,325220,2,89,4,"2 89","Pro-vaccine","","","","",10,23,4,13,3.95374757950819e-17,FALSE,45,72,28,0,"2013-06-20 21:15:30",TRUE,FALSE,145,23,1,5844,FALSE,TRUE,FALSE,FALSE
6,6,0,0,0,0,21,325229,"individual, non-P.E.",FALSE,1,0,2.17e-05,0,"1:11:39",2.66e-06,325229,1,11,39,"1 11","Anti-vaccine","","","","",2,2,3,3,3.25554342614501e-11,FALSE,79,44,54,2,"2008-01-03 19:08:33",FALSE,TRUE,179,158,1,1661,TRUE,FALSE,FALSE,FALSE
18,16,0,0,0,0,260,325283,"individual, non-P.E.",FALSE,2,3.515293165,2.28e-05,0,"0.045439815",5.32e-06,325283,1,4,86,"1 4","Anti-vaccine","","","","",2,7,1,4,4.1943553046579e-06,FALSE,19,191,127,11,"2012-10-20 02:19:43",FALSE,TRUE,348,88,1,418,FALSE,TRUE,TRUE,FALSE
9,9,0,0,0,0,19,325731,"individual, non-P.E.",FALSE,4,415.7244188,2.91e-05,0,"0.088703704",1.06e-05,325731,2,1,404,"2 1","Pro-vaccine","","","","",6,7,3,5,1.95334791120773e-08,FALSE,8,20,4,0,"2011-08-02 19:31:21",TRUE,FALSE,32,13,1,11272,FALSE,TRUE,FALSE,FALSE
9,9,0,0,0,0,146,325734,"individual, non-P.E.",FALSE,11,461.2786154,3.08e-05,0,"0.046886574",2.93e-05,325734,1,1,391,"1 1","Anti-vaccine","","","","",2,2,1,2,7.35748829781777e-98,FALSE,25,76,12,57,"2016-10-20 18:58:26",FALSE,TRUE,170,24,1,81,FALSE,TRUE,FALSE,TRUE
2,1,0,0,0,0,4,325872,"individual, non-P.E.",FALSE,5,612.8257799,3.97e-05,0,"0.087986111",1.73e-05,325872,2,1,342,"2 1","Pro-vaccine","","","","",74,3,8,3,4.41818431411615e-11,FALSE,4,5,8,0,"2009-04-10 06:28:34",FALSE,TRUE,17,13,1,5837,FALSE,FALSE,TRUE,FALSE
